0.000000000000000000e+00,2.215565413280078388e+00
5.000000000000000000e+00,2.173396529464334037e+00
1.000000000000000000e+01,1.998248939847275141e+00
1.500000000000000000e+01,1.762455436352962757e+00
2.000000000000000000e+01,1.542306814642551815e+00
2.500000000000000000e+01,1.306246146868698110e+00
3.000000000000000000e+01,1.022862562626684957e+00
3.500000000000000000e+01,9.858840768237284724e-01
4.000000000000000000e+01,8.851099630290267806e-01
4.500000000000000000e+01,8.133072077388294741e-01
5.000000000000000000e+01,8.733599519564464453e-01
5.500000000000000000e+01,7.624397429704382612e-01
6.000000000000000000e+01,8.412261943296613920e-01
6.500000000000000000e+01,8.196055010510800987e-01
7.000000000000000000e+01,9.300828630840451972e-01
7.500000000000000000e+01,1.189369384935534235e+00
8.000000000000000000e+01,1.481139478373913354e+00
8.500000000000000000e+01,1.652151144696166751e+00
9.000000000000000000e+01,1.998990773539558674e+00
9.500000000000000000e+01,2.250694154093936028e+00
1.000000000000000000e+02,2.393430081928753062e+00
1.050000000000000000e+02,5.393190133861384128e-01
1.100000000000000000e+02,1.428140240824785634e-01
